Timestamp	current
2018-08-15 08:08:39.100	-547.0
2018-08-15 08:10:53.500	0.0
2018-08-15 08:10:54.700	-547.0
2018-08-15 08:21:27.100	0.0
2018-08-15 08:21:28.300	-546.9
2018-08-15 08:29:05.500	0.0
2018-08-15 08:29:06.700	-546.9
2018-08-15 08:30:07.900	0.0
2018-08-15 08:30:09.100	-546.9
2018-08-15 08:40:30.700	0.0
2018-08-15 08:40:33.100	-546.9
2018-08-15 08:44:28.300	0.0
2018-08-15 08:44:30.700	-546.9
2018-08-15 09:09:21.100	0.0
2018-08-15 09:09:22.300	-546.9
2018-08-15 09:19:45.100	0.0
2018-08-15 09:19:46.300	-546.9
2018-08-15 09:24:55.900	0.0
2018-08-15 09:24:58.300	-546.9
2018-08-15 09:25:41.500	0.0
2018-08-15 09:25:42.700	-546.9
2018-08-15 09:35:16.300	0.0
2018-08-15 09:35:18.700	-546.9
2018-08-15 09:38:16.300	0.0
2018-08-15 09:38:17.500	-546.8
2018-08-15 09:38:39.100	0.0
2018-08-15 09:38:40.300	-546.8
2018-08-15 09:39:24.700	0.0
2018-08-15 09:39:25.900	-546.8
2018-08-15 09:39:47.500	-944.0
2018-08-15 09:39:48.700	-546.8
2018-08-15 09:40:55.900	0.0
2018-08-15 09:40:57.100	-546.8
2018-08-15 09:46:05.500	-547.0
2018-08-15 09:52:57.100	0.0
2018-08-15 09:52:58.300	-547.0
2018-08-15 09:54:13.900	0.0
2018-08-15 09:54:15.100	-547.0
2018-08-15 09:56:05.500	0.0
2018-08-15 09:56:06.700	-546.9
2018-08-15 10:04:37.900	0.0
2018-08-15 10:04:39.100	-546.9
2018-08-15 10:05:22.300	-544.0
2018-08-15 10:05:23.500	-546.9
2018-08-15 10:09:35.500	0.0
2018-08-15 10:09:37.900	-546.9
2018-08-15 10:12:12.700	0.0
2018-08-15 10:12:13.900	-546.9
2018-08-15 10:21:31.900	0.0
2018-08-15 10:21:33.100	-546.8
2018-08-15 10:38:55.900	0.0
2018-08-15 10:38:57.100	-546.8
2018-08-15 10:41:16.300	-547.0
2018-08-15 10:56:16.300	0.0
2018-08-15 10:56:17.500	-546.9
2018-08-15 10:57:22.300	0.0
2018-08-15 10:57:23.500	-546.9
2018-08-15 11:04:17.500	0.0
2018-08-15 11:04:18.700	-546.8
2018-08-15 11:06:23.500	-547.0
2018-08-15 11:06:52.300	0.0
2018-08-15 11:06:53.500	-547.0
2018-08-15 11:11:59.500	0.0
2018-08-15 11:12:00.700	-547.0
2018-08-15 11:13:27.100	0.0
2018-08-15 11:13:28.300	-547.0
2018-08-15 11:26:30.700	0.0
2018-08-15 11:26:31.900	-546.9
2018-08-15 11:34:39.100	0.0
2018-08-15 11:34:40.300	-547.0
2018-08-15 11:45:48.700	0.0
2018-08-15 11:45:49.900	-546.9
2018-08-15 11:50:59.500	0.0
2018-08-15 11:51:00.700	-546.9
2018-08-15 12:18:39.100	0.0
2018-08-15 12:18:40.300	-546.9
2018-08-15 12:46:24.700	0.0
2018-08-15 12:46:25.900	-546.9
2018-08-15 12:47:09.100	0.0
2018-08-15 12:47:10.300	-546.9
2018-08-15 12:57:00.700	0.0
2018-08-15 12:57:01.900	-546.8
2018-08-15 12:57:46.300	0.0
2018-08-15 12:57:47.500	-546.8
2018-08-15 13:04:47.500	0.0
2018-08-15 13:04:48.700	-546.8
2018-08-15 13:05:10.300	0.0
2018-08-15 13:05:11.500	-546.8
2018-08-15 13:05:33.100	0.0
2018-08-15 13:05:34.300	-546.8
2018-08-15 13:05:55.900	0.0
2018-08-15 13:05:57.100	-546.8
2018-08-15 13:08:01.900	0.0
2018-08-15 13:08:03.100	-546.8
2018-08-15 13:10:42.700	-547.0
2018-08-15 13:11:46.300	0.0
2018-08-15 13:11:47.500	-547.0
2018-08-15 13:22:31.900	0.0
2018-08-15 13:22:33.100	-546.9
2018-08-15 13:26:33.100	0.0
2018-08-15 13:26:36.700	-546.9
2018-08-15 13:39:10.300	0.0
2018-08-15 13:39:11.500	-546.9
2018-08-15 13:48:21.100	0.0
2018-08-15 13:48:24.700	-546.9
2018-08-15 14:00:51.100	0.0
2018-08-15 14:00:52.300	-547.0
2018-08-15 14:11:47.500	0.0
2018-08-15 14:11:48.700	-546.9
2018-08-15 14:13:22.300	0.0
2018-08-15 14:13:24.700	-546.9
2018-08-15 14:44:24.700	0.0
2018-08-15 14:44:25.900	-547.0
2018-08-15 14:56:25.900	0.0
2018-08-15 14:56:27.100	-546.9
2018-08-15 14:58:12.700	0.0
2018-08-15 14:58:13.900	-546.9
2018-08-15 15:01:13.900	0.0
2018-08-15 15:01:16.300	-546.9
2018-08-15 15:01:18.700	0.0
2018-08-15 15:01:19.900	-546.9
2018-08-15 15:02:46.300	0.0
2018-08-15 15:02:47.500	-546.9
2018-08-15 15:19:35.500	0.0
2018-08-15 15:19:36.700	-546.9
2018-08-15 15:25:01.900	0.0
2018-08-15 15:25:03.100	-546.9
2018-08-15 15:31:04.300	0.0
2018-08-15 15:31:07.900	-546.9
2018-08-15 15:36:17.500	0.0
2018-08-15 15:36:18.700	-546.9
2018-08-15 15:43:11.500	-0.1
2018-08-15 15:43:15.100	-547.0
2018-08-15 15:47:16.300	0.0
2018-08-15 15:47:17.500	-546.9
2018-08-15 15:52:05.500	0.0
2018-08-15 15:52:06.700	-546.9
2018-08-15 16:02:46.300	0.0
2018-08-15 16:02:47.500	-547.0
2018-08-15 16:03:10.300	-544.0
2018-08-15 16:03:12.700	-546.9
2018-08-15 16:03:48.700	0.0
2018-08-15 16:03:52.300	-547.0
2018-08-15 16:19:37.900	0.0
2018-08-15 16:19:39.100	-546.9
2018-08-15 16:20:39.100	0.0
2018-08-15 16:20:41.500	-546.9
2018-08-15 16:22:55.900	0.0
2018-08-15 16:22:57.100	-546.9
2018-08-15 16:22:58.300	0.0
2018-08-15 16:23:00.700	-546.9
2018-08-15 16:23:01.900	0.0
2018-08-15 16:23:04.300	-546.9
2018-08-15 16:33:55.900	0.0
2018-08-15 16:33:57.100	-547.0
2018-08-15 16:34:01.900	0.0
2018-08-15 16:34:04.300	-546.9
2018-08-15 16:39:23.500	0.0
2018-08-15 16:39:25.900	-546.9
2018-08-15 17:07:05.500	0.0
2018-08-15 17:07:06.700	-546.8
2018-08-15 17:08:16.300	0.0
2018-08-15 17:08:17.500	-546.8
2018-08-15 17:08:49.900	0.0
2018-08-15 17:08:51.100	-546.8
2018-08-15 17:16:11.500	0.0
2018-08-15 17:16:12.700	-546.8
2018-08-15 17:17:11.500	0.0
2018-08-15 17:17:12.700	-546.8
2018-08-15 17:17:43.900	0.0
2018-08-15 17:17:46.300	-546.8
2018-08-15 17:20:12.700	-547.0
2018-08-15 17:22:33.100	-544.0
2018-08-15 17:22:34.300	-546.9
2018-08-15 17:24:01.900	0.0
2018-08-15 17:24:03.100	-546.9
2018-08-15 17:24:57.100	-544.0
2018-08-15 17:24:58.300	-546.9
2018-08-15 17:25:52.300	0.0
2018-08-15 17:25:53.500	-546.9
2018-08-15 17:43:31.900	0.0
2018-08-15 17:43:33.100	-546.9
2018-08-15 17:51:47.500	0.0
2018-08-15 17:51:48.700	-547.0
2018-08-15 17:53:58.300	0.0
2018-08-15 17:53:59.500	-547.0
2018-08-15 18:04:53.500	0.0
2018-08-15 18:04:54.700	-547.0
2018-08-15 18:07:17.500	0.0
2018-08-15 18:07:18.700	-547.0
2018-08-15 18:07:51.100	0.0
2018-08-15 18:07:52.300	-547.0
2018-08-15 18:10:15.100	0.0
2018-08-15 18:10:16.300	-547.0
2018-08-15 18:15:45.100	0.0
2018-08-15 18:15:46.300	-547.0
2018-08-15 18:19:13.900	0.0
2018-08-15 18:19:15.100	-547.0
2018-08-15 18:19:58.300	0.0
2018-08-15 18:19:59.500	-547.0
2018-08-15 18:23:07.900	0.0
2018-08-15 18:23:09.100	-547.0
2018-08-15 18:30:31.900	0.0
2018-08-15 18:30:33.100	-547.0
2018-08-15 18:33:37.900	0.0
2018-08-15 18:33:39.100	-546.9
2018-08-15 18:34:55.900	0.0
2018-08-15 18:34:57.100	-546.9
2018-08-15 18:36:03.100	0.0
2018-08-15 18:36:04.300	-546.9
2018-08-15 18:39:01.900	0.0
2018-08-15 18:39:03.100	-546.9
2018-08-15 18:40:42.700	0.0
2018-08-15 18:40:43.900	-546.9
2018-08-15 18:41:49.900	0.0
2018-08-15 18:41:51.100	-546.9
2018-08-15 18:45:10.300	0.0
2018-08-15 18:45:11.500	-546.9
2018-08-15 18:45:43.900	0.0
2018-08-15 18:45:45.100	-546.9
2018-08-15 18:59:00.700	0.3
2018-08-15 19:00:29.500	0.0
2018-08-15 19:00:30.700	0.3
2018-08-15 19:02:47.500	0.0
2018-08-15 19:02:48.700	0.3
2018-08-15 19:09:43.900	0.0
2018-08-15 19:09:45.100	0.3
2018-08-15 19:11:31.900	0.0
2018-08-15 19:11:33.100	0.3
2018-08-15 19:14:42.700	0.0
2018-08-15 19:14:43.900	0.3
2018-08-15 19:15:52.300	0.0
2018-08-15 19:15:53.500	0.3
2018-08-15 19:20:57.100	0.0
2018-08-15 19:20:58.300	0.3
2018-08-15 19:23:17.500	0.0
2018-08-15 19:23:19.900	0.3
2018-08-15 19:41:53.500	0.0
2018-08-15 19:41:54.700	0.3
2018-08-15 19:43:05.500	0.0
2018-08-15 19:43:06.700	0.3
2018-08-15 19:45:45.100	0.0
2018-08-15 19:45:46.300	0.3
2018-08-15 19:56:13.900	0.0
2018-08-15 19:56:15.100	0.3
2018-08-15 19:59:55.900	0.0
2018-08-15 19:59:57.100	0.3
2018-08-15 20:15:46.300	0.0
